Area,Year,Item,Area harvested,Production,Yield
North Macedonia,2019,Cauliflowers and broccoli,45.0,511.8,11305.4
North Macedonia,2019,Cherries,9962.0,6045.0,606.8
North Macedonia,2019,"Chestnuts, in shell",928.0,1448.15,1560.6
North Macedonia,2019,"Chick peas, dry",820.0,1042.98,1271.3
North Macedonia,2019,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",766.0,3688.63,4815.6
North Macedonia,2019,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",9390.0,185452.0,19749.9
North Macedonia,2019,"Cow peas, dry",2147.0,7624.16,3550.5
North Macedonia,2019,Cranberries,51.0,314.74,6169.9
North Macedonia,2019,Cucumbers and gherkins,1036.0,51019.0,49246.1
North Macedonia,2019,Currants,10.0,79.19,7871.8
North Macedonia,2019,Eggplants (aubergines),53.0,964.31,18363.4
North Macedonia,2019,Figs,37.0,626.0,16976.7
North Macedonia,2019,Grapes,23996.0,258960.0,10791.8
North Macedonia,2019,Green corn (maize),10.0,95.55,10032.8
North Macedonia,2019,Green garlic,904.0,4515.0,4994.5
North Macedonia,2019,Leeks and other alliaceous vegetables,17.0,470.11,26970.3
North Macedonia,2019,"Lentils, dry",74.0,98.0,1324.3
North Macedonia,2019,Lettuce and chicory,10.0,184.29,18196.2
North Macedonia,2019,Maize (corn),34672.0,148058.0,4270.2
North Macedonia,2019,Millet,24.0,32.71,1343.8
North Macedonia,2019,Oats,3640.0,6715.0,1844.8
North Macedonia,2019,Olives,5349.0,11645.56,2177.1
North Macedonia,2019,"Onions and shallots, dry (excluding dehydrated)",3562.0,59314.0,16651.9
North Macedonia,2019,"Onions and shallots, green",85.0,1994.87,23475.6
North Macedonia,2019,"Other beans, green",13015.0,10820.0,831.3
North Macedonia,2019,"Other fruits, n.e.c.",513.0,1418.22,2765.4
North Macedonia,2019,Other pulses n.e.c.,105.0,110.71,1050.7
North Macedonia,2019,"Other stimulant, spice and aromatic crops, n.e.c.",92.0,197.05,2137.6
North Macedonia,2019,"Other vegetables, fresh n.e.c.",1678.0,23977.94,14290.4
North Macedonia,2019,Peaches and nectarines,1597.0,12003.0,7515.6
North Macedonia,2019,Pears,6362.0,8048.0,1265.0
North Macedonia,2019,"Peas, dry",1038.0,2140.89,2062.0
North Macedonia,2019,"Peas, green",1105.0,2033.0,1839.8
North Macedonia,2019,Plums and sloes,8481.0,32303.0,3809.0
North Macedonia,2019,Poppy seed,54.0,33.0,611.1
North Macedonia,2019,Potatoes,13269.0,190527.0,14358.8
North Macedonia,2019,Quinces,136.0,1422.0,10452.4
North Macedonia,2019,Rape or colza seed,39.0,124.0,3179.5
North Macedonia,2019,Raspberries,50.0,298.0,5960.0
North Macedonia,2019,Rice,3481.0,21278.0,6112.6
North Macedonia,2019,Rye,3809.0,8628.0,2265.2
North Macedonia,2019,Sesame seed,40.0,42.7,1075.0
North Macedonia,2019,Sorghum,30.0,36.22,1217.0
North Macedonia,2019,Sour cherries,2493.0,8695.0,3488.2
North Macedonia,2019,Soya beans,44.0,78.95,1800.3
North Macedonia,2019,Spinach,10.0,137.25,13820.4
North Macedonia,2019,Strawberries,858.0,5172.0,6028.0
North Macedonia,2019,Sugar beet,147.0,4376.83,29711.3
North Macedonia,2019,Sunflower seed,4605.0,6539.0,1420.0
North Macedonia,2019,Tomatoes,5497.0,152348.0,27714.8
North Macedonia,2019,Unmanufactured tobacco,16679.0,26234.0,1572.9
North Macedonia,2019,Vetches,1974.0,2889.36,1463.3
North Macedonia,2019,"Walnuts, in shell",8500.0,5014.0,589.9
North Macedonia,2019,Watermelons,5132.0,126223.0,24595.3
North Macedonia,2019,Wheat,68847.0,239916.0,3484.8
North Macedonia,2020,"Almonds, in shell",511.0,801.0,1566.5
North Macedonia,2020,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1395.0,1532.47,1098.7
North Macedonia,2020,Apples,12857.0,105794.0,8228.7
North Macedonia,2020,Apricots,341.0,3434.0,10083.6
North Macedonia,2020,Asparagus,297.0,711.19,2394.0
North Macedonia,2020,Barley,44995.0,147711.0,3282.8
North Macedonia,2020,"Beans, dry",5055.0,6408.36,1267.7
North Macedonia,2020,Cabbages,5705.0,168460.0,29528.5
North Macedonia,2020,Cantaloupes and other melons,57.0,1143.1,20000.1
North Macedonia,2020,Carrots and turnips,396.0,4544.0,11474.7
North Macedonia,2020,Cauliflowers and broccoli,46.0,514.12,11271.9
North Macedonia,2020,Cherries,10313.0,6258.0,606.8
North Macedonia,2020,"Chestnuts, in shell",934.0,1464.2,1568.2
North Macedonia,2020,"Chick peas, dry",859.0,1094.06,1273.9
North Macedonia,2020,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",774.0,3713.19,4799.5
North Macedonia,2020,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",9236.0,204919.0,22187.0
North Macedonia,2020,"Cow peas, dry",2110.0,7635.49,3618.3
North Macedonia,2020,Cranberries,52.0,311.29,5936.7
North Macedonia,2020,Cucumbers and gherkins,943.0,49112.0,52080.6
North Macedonia,2020,Currants,10.0,80.86,8097.8
North Macedonia,2020,Eggplants (aubergines),53.0,971.58,18357.4
North Macedonia,2020,Figs,51.0,879.0,17379.7
North Macedonia,2020,Grapes,23709.0,317550.0,13393.6
North Macedonia,2020,Green corn (maize),9.0,95.09,10034.1
North Macedonia,2020,Green garlic,963.0,4904.0,5092.4
North Macedonia,2020,Leeks and other alliaceous vegetables,17.0,465.56,26993.8
North Macedonia,2020,"Lentils, dry",71.0,80.0,1126.8
North Macedonia,2020,Lettuce and chicory,10.0,188.44,18239.6
North Macedonia,2020,Maize (corn),32555.0,149685.0,4597.9
North Macedonia,2020,Millet,25.0,32.94,1333.9
North Macedonia,2020,Oats,3489.0,6341.0,1817.4
North Macedonia,2020,Olives,5374.0,11744.73,2185.3
North Macedonia,2020,"Onions and shallots, dry (excluding dehydrated)",3622.0,63447.0,17517.1
North Macedonia,2020,"Onions and shallots, green",87.0,1997.48,23024.4
North Macedonia,2020,"Other beans, green",12567.0,11105.0,883.7
North Macedonia,2020,"Other fruits, n.e.c.",515.0,1399.3,2719.2
North Macedonia,2020,Other pulses n.e.c.,102.0,110.93,1092.6
North Macedonia,2020,"Other stimulant, spice and aromatic crops, n.e.c.",94.0,192.35,2056.8
North Macedonia,2020,"Other vegetables, fresh n.e.c.",1655.0,23765.65,14363.4
North Macedonia,2020,Peaches and nectarines,1690.0,12765.0,7551.8
North Macedonia,2020,Pears,4772.0,8790.0,1842.1
North Macedonia,2020,"Peas, dry",1049.0,2160.7,2059.1
North Macedonia,2020,"Peas, green",1072.0,1944.0,1813.4
North Macedonia,2020,Plums and sloes,9163.0,34983.0,3817.8
North Macedonia,2020,Poppy seed,57.0,38.0,666.7
North Macedonia,2020,Potatoes,12911.0,193426.0,14981.5
North Macedonia,2020,Quinces,156.0,1617.0,10350.7
North Macedonia,2020,Rape or colza seed,49.0,149.0,3040.8
North Macedonia,2020,Raspberries,53.0,336.0,6339.6
North Macedonia,2020,Rice,3177.0,19518.0,6143.5
North Macedonia,2020,Rye,3936.0,9481.0,2408.8
North Macedonia,2020,Sesame seed,41.0,42.04,1037.0
North Macedonia,2020,Sorghum,29.0,35.5,1216.3
North Macedonia,2020,Sour cherries,3220.0,9892.0,3071.9
North Macedonia,2020,Soya beans,30.0,50.0,1693.3
North Macedonia,2020,Spinach,10.0,138.96,13792.0
North Macedonia,2020,Strawberries,846.0,5882.0,6952.7
North Macedonia,2020,Sugar beet,142.0,4222.19,29702.0
North Macedonia,2020,Sunflower seed,4559.0,6073.0,1332.1
North Macedonia,2020,Tomatoes,5453.0,155131.0,28448.7
North Macedonia,2020,Unmanufactured tobacco,16591.0,26112.0,1573.9
North Macedonia,2020,Vetches,1975.0,2884.05,1460.3
North Macedonia,2020,"Walnuts, in shell",10363.0,5387.0,519.8
North Macedonia,2020,Watermelons,5175.0,124972.0,24149.2
North Macedonia,2020,Wheat,69765.0,246031.0,3526.6
North Macedonia,2021,"Almonds, in shell",403.0,633.0,1569.4
North Macedonia,2021,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1436.0,1576.63,1097.6
North Macedonia,2021,Apples,11082.0,92863.0,8379.3
North Macedonia,2021,Apricots,266.0,2584.0,9718.9
North Macedonia,2021,Asparagus,300.0,713.34,2378.7
North Macedonia,2021,Barley,47683.0,151435.0,3175.9
North Macedonia,2021,"Beans, dry",5008.0,6367.39,1271.4
North Macedonia,2021,Cabbages,5523.0,153559.0,27803.5
North Macedonia,2021,Cantaloupes and other melons,57.0,1149.23,20000.1
North Macedonia,2021,Carrots and turnips,434.0,4529.0,10435.5
North Macedonia,2021,Cauliflowers and broccoli,46.0,514.43,11272.4
North Macedonia,2021,Cherries,10622.0,4716.0,444.0
North Macedonia,2021,"Chestnuts, in shell",944.0,1474.49,1562.4
North Macedonia,2021,"Chick peas, dry",854.0,1090.17,1276.5
North Macedonia,2021,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",780.0,3693.78,4737.0
North Macedonia,2021,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",9773.0,222926.0,22810.4
North Macedonia,2021,"Cow peas, dry",2074.0,7622.19,3675.8
North Macedonia,2021,Cranberries,51.0,312.3,6066.2
North Macedonia,2021,Cucumbers and gherkins,1061.0,52950.0,49905.7
North Macedonia,2021,Currants,10.0,79.45,7922.1
North Macedonia,2021,Eggplants (aubergines),53.0,977.06,18342.7
North Macedonia,2021,Figs,52.0,894.0,17186.1
North Macedonia,2021,Grapes,23776.0,269131.0,11319.4
North Macedonia,2021,Green corn (maize),9.0,95.16,10033.6
North Macedonia,2021,Green garlic,973.0,4373.0,4494.3
North Macedonia,2021,Leeks and other alliaceous vegetables,17.0,468.0,27037.0
North Macedonia,2021,"Lentils, dry",67.0,66.0,985.1
North Macedonia,2021,Lettuce and chicory,10.0,186.53,18335.7
North Macedonia,2021,Maize (corn),30827.0,134036.0,4348.0
North Macedonia,2021,Millet,25.0,33.02,1331.6
North Macedonia,2021,Oats,3100.0,5563.0,1794.5
North Macedonia,2021,Olives,5440.0,11890.52,2185.8
North Macedonia,2021,"Onions and shallots, dry (excluding dehydrated)",3622.0,63861.0,17631.4
North Macedonia,2021,"Onions and shallots, green",86.0,1999.73,23218.7
North Macedonia,2021,"Other beans, green",12483.0,9707.0,777.6
North Macedonia,2021,"Other fruits, n.e.c.",519.0,1405.83,2711.3
North Macedonia,2021,Other pulses n.e.c.,100.0,109.05,1086.2
North Macedonia,2021,"Other stimulant, spice and aromatic crops, n.e.c.",90.0,193.13,2141.0
North Macedonia,2021,"Other vegetables, fresh n.e.c.",1659.0,23805.32,14348.5
North Macedonia,2021,Peaches and nectarines,818.0,6205.0,7586.8
North Macedonia,2021,Pears,7580.0,6631.0,874.8
North Macedonia,2021,"Peas, dry",1047.0,2154.57,2058.8
North Macedonia,2021,"Peas, green",1119.0,2318.0,2071.5
North Macedonia,2021,Plums and sloes,7185.0,27031.0,3762.3
North Macedonia,2021,Poppy seed,59.0,37.0,627.1
North Macedonia,2021,Potatoes,12613.0,179815.0,14256.3
North Macedonia,2021,Quinces,153.0,1556.0,10187.1
North Macedonia,2021,Rape or colza seed,234.0,502.0,2145.3
North Macedonia,2021,Raspberries,59.0,484.0,8203.4
North Macedonia,2021,Rice,3111.0,18962.0,6095.1
North Macedonia,2021,Rye,3782.0,8500.0,2247.5
North Macedonia,2021,Sesame seed,42.0,42.36,1019.1
North Macedonia,2021,Sorghum,29.0,35.56,1216.3
North Macedonia,2021,Sour cherries,3154.0,8372.0,2654.2
North Macedonia,2021,Soya beans,30.0,50.0,1641.1
North Macedonia,2021,Spinach,10.0,136.36,13741.4
North Macedonia,2021,Strawberries,858.0,5807.0,6768.1
North Macedonia,2021,Sugar beet,142.0,4223.36,29707.0
North Macedonia,2021,Sunflower seed,5050.0,5532.0,1095.4
North Macedonia,2021,Tomatoes,5567.0,154164.0,27692.5
North Macedonia,2021,Unmanufactured tobacco,15457.0,24329.0,1574.0
North Macedonia,2021,Vetches,1976.0,2886.78,1460.6
North Macedonia,2021,"Walnuts, in shell",10526.0,4667.0,443.4
North Macedonia,2021,Watermelons,5321.0,126809.0,23831.8
North Macedonia,2021,Wheat,70366.0,243676.0,3463.0
North Macedonia,2022,"Almonds, in shell",510.0,801.0,1571.5
North Macedonia,2022,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1399.0,1535.51,1097.9
North Macedonia,2022,Apples,19699.0,164530.0,8352.2
North Macedonia,2022,Apricots,542.0,5312.0,9796.6
North Macedonia,2022,Asparagus,299.0,714.54,2389.2
North Macedonia,2022,Barley,45429.0,137691.0,3030.9
North Macedonia,2022,"Beans, dry",5028.0,6413.87,1275.7
North Macedonia,2022,Cabbages,5352.0,149523.0,27937.8
North Macedonia,2022,Cantaloupes and other melons,58.0,1151.5,20000.1
North Macedonia,2022,Carrots and turnips,451.0,4325.0,9589.8
North Macedonia,2022,Cauliflowers and broccoli,46.0,513.45,11283.2
North Macedonia,2022,Cherries,9505.0,5768.0,606.8
North Macedonia,2022,"Chestnuts, in shell",935.0,1462.28,1563.7
North Macedonia,2022,"Chick peas, dry",857.0,1095.17,1277.8
North Macedonia,2022,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",781.0,3704.15,4745.8
North Macedonia,2022,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",9733.0,237624.0,24414.3
North Macedonia,2022,"Cow peas, dry",2066.0,7636.09,3695.8
North Macedonia,2022,Cranberries,52.0,312.77,6057.4
North Macedonia,2022,Cucumbers and gherkins,1015.0,48190.0,47477.8
North Macedonia,2022,Currants,10.0,79.83,7966.8
North Macedonia,2022,Eggplants (aubergines),53.0,970.98,18354.5
North Macedonia,2022,Figs,44.0,761.0,17316.8
North Macedonia,2022,Grapes,23047.0,265556.0,11522.4
North Macedonia,2022,Green corn (maize),9.0,95.27,10033.5
North Macedonia,2022,Green garlic,926.0,4440.0,4794.8
North Macedonia,2022,Leeks and other alliaceous vegetables,17.0,467.89,27000.3
North Macedonia,2022,"Lentils, dry",60.0,83.0,1383.3
North Macedonia,2022,Lettuce and chicory,10.0,188.21,18309.3
North Macedonia,2022,Maize (corn),30769.0,146980.0,4776.9
North Macedonia,2022,Millet,25.0,32.89,1336.4
North Macedonia,2022,Oats,2886.0,5240.0,1815.7
North Macedonia,2022,Olives,5429.0,11813.89,2175.9
North Macedonia,2022,"Onions and shallots, dry (excluding dehydrated)",3494.0,66246.0,18959.9
North Macedonia,2022,"Onions and shallots, green",86.0,1980.27,23039.2
North Macedonia,2022,"Other beans, green",11894.0,10839.0,911.3
North Macedonia,2022,"Other fruits, n.e.c.",521.0,1407.78,2704.3
North Macedonia,2022,Other pulses n.e.c.,100.0,109.7,1091.7
North Macedonia,2022,"Other stimulant, spice and aromatic crops, n.e.c.",90.0,194.18,2161.7
North Macedonia,2022,"Other vegetables, fresh n.e.c.",1664.0,23849.64,14333.9
North Macedonia,2022,Peaches and nectarines,1620.0,12311.0,7598.4
North Macedonia,2022,Pears,5606.0,10327.0,1842.1
North Macedonia,2022,"Peas, dry",1045.0,2152.06,2059.9
North Macedonia,2022,"Peas, green",1012.0,1839.0,1817.2
North Macedonia,2022,Plums and sloes,10788.0,39512.0,3662.6
North Macedonia,2022,Poppy seed,60.0,35.0,583.3
North Macedonia,2022,Potatoes,12521.0,196886.0,15724.5
North Macedonia,2022,Quinces,148.0,1502.0,10138.0
North Macedonia,2022,Rape or colza seed,163.0,277.0,1699.4
North Macedonia,2022,Raspberries,61.0,382.0,6262.3
North Macedonia,2022,Rice,3114.0,18981.0,6095.4
North Macedonia,2022,Rye,3791.0,8571.0,2260.9
North Macedonia,2022,Sesame seed,42.0,42.37,1006.8
North Macedonia,2022,Sorghum,29.0,35.76,1216.5
North Macedonia,2022,Sour cherries,2039.0,8725.0,4279.6
North Macedonia,2022,Soya beans,45.0,73.51,1650.5
North Macedonia,2022,Spinach,10.0,137.2,13729.2
North Macedonia,2022,Strawberries,847.0,6017.0,7103.9
North Macedonia,2022,Sugar beet,144.0,4274.13,29706.8
North Macedonia,2022,Sunflower seed,6179.0,9833.0,1591.4
North Macedonia,2022,Tomatoes,5613.0,151187.0,26935.2
North Macedonia,2022,Unmanufactured tobacco,15044.0,25978.0,1726.8
North Macedonia,2022,Vetches,1975.0,2886.73,1461.4
North Macedonia,2022,"Walnuts, in shell",10593.0,6165.0,582.0
North Macedonia,2022,Watermelons,5034.0,123895.0,24611.6
North Macedonia,2022,Wheat,70107.0,224632.0,3204.1
North Macedonia,2023,"Almonds, in shell",261.0,411.0,1573.7
North Macedonia,2023,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1410.0,1548.2,1098.1
North Macedonia,2023,Apples,9646.0,80283.0,8322.8
North Macedonia,2023,Apricots,346.0,3417.0,9874.4
North Macedonia,2023,Asparagus,299.0,713.02,2387.3
North Macedonia,2023,Barley,45580.0,145019.0,3181.6
North Macedonia,2023,"Beans, dry",5030.0,6396.54,1271.6
North Macedonia,2023,Cabbages,4816.0,136232.0,28287.4
North Macedonia,2023,Cantaloupes and other melons,57.0,1147.95,20000.1
North Macedonia,2023,Carrots and turnips,454.0,4410.0,9713.7
North Macedonia,2023,Cauliflowers and broccoli,46.0,514.0,11275.8
North Macedonia,2023,Cherries,10639.0,3928.0,369.2
North Macedonia,2023,"Chestnuts, in shell",938.0,1466.99,1564.8
North Macedonia,2023,"Chick peas, dry",858.0,1100.44,1282.3
North Macedonia,2023,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",781.0,3714.52,4755.5
North Macedonia,2023,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",9623.0,247417.0,25711.0
North Macedonia,2023,"Cow peas, dry",2058.0,7649.98,3717.0
North Macedonia,2023,Cranberries,52.0,312.12,6006.8
North Macedonia,2023,Cucumbers and gherkins,1062.0,31657.0,29808.9
North Macedonia,2023,Currants,10.0,80.05,7994.6
North Macedonia,2023,Eggplants (aubergines),53.0,973.21,18351.5
North Macedonia,2023,Figs,52.0,906.0,17444.2
North Macedonia,2023,Grapes,21972.0,149006.0,6781.6
North Macedonia,2023,Green corn (maize),9.0,95.17,10033.7
North Macedonia,2023,Green garlic,901.0,5509.0,6114.3
North Macedonia,2023,Leeks and other alliaceous vegetables,17.0,467.15,27010.4
North Macedonia,2023,"Lentils, dry",46.0,50.0,1087.0
North Macedonia,2023,Lettuce and chicory,10.0,189.89,18282.9
North Macedonia,2023,Maize (corn),29077.0,133176.0,4580.1
North Macedonia,2023,Millet,25.0,32.95,1334.0
North Macedonia,2023,Oats,2649.0,4267.0,1610.8
North Macedonia,2023,Olives,5421.0,11742.33,2165.9
North Macedonia,2023,"Onions and shallots, dry (excluding dehydrated)",3385.0,61030.0,18029.5
North Macedonia,2023,"Onions and shallots, green",86.0,1960.41,22722.2
North Macedonia,2023,"Other beans, green",11244.0,10435.0,928.1
North Macedonia,2023,"Other fruits, n.e.c.",523.0,1404.3,2687.2
North Macedonia,2023,Other pulses n.e.c.,101.0,110.35,1097.2
North Macedonia,2023,"Other stimulant, spice and aromatic crops, n.e.c.",89.0,193.22,2159.9
North Macedonia,2023,"Other vegetables, fresh n.e.c.",1659.0,23806.87,14348.6
North Macedonia,2023,Peaches and nectarines,809.0,6157.0,7609.9
North Macedonia,2023,Pears,3298.0,6075.0,1842.1
North Macedonia,2023,"Peas, dry",1047.0,2155.78,2059.3
North Macedonia,2023,"Peas, green",964.0,1653.0,1714.7
North Macedonia,2023,Plums and sloes,5988.0,21313.0,3559.1
North Macedonia,2023,Poppy seed,52.0,38.0,730.8
North Macedonia,2023,Potatoes,12255.0,184181.0,15029.0
North Macedonia,2023,Quinces,142.0,1434.0,10089.0
North Macedonia,2023,Rape or colza seed,202.0,282.0,1396.0
North Macedonia,2023,Raspberries,76.0,354.0,4657.9
North Macedonia,2023,Rice,3162.0,19997.0,6324.2
North Macedonia,2023,Rye,3410.0,5279.0,1548.1
North Macedonia,2023,Sesame seed,41.0,42.26,1020.7
North Macedonia,2023,Sorghum,29.0,35.61,1216.4
North Macedonia,2023,Sour cherries,3001.0,6144.0,2047.1
North Macedonia,2023,Soya beans,53.0,87.54,1659.9
North Macedonia,2023,Spinach,10.0,138.09,13717.0
North Macedonia,2023,Strawberries,837.0,6120.0,7311.8
North Macedonia,2023,Sugar beet,143.0,4239.89,29705.3
North Macedonia,2023,Sunflower seed,4764.0,5950.0,1249.0
North Macedonia,2023,Tomatoes,5666.0,116383.0,20540.6
North Macedonia,2023,Unmanufactured tobacco,14900.0,23713.0,1591.5
North Macedonia,2023,Vetches,1976.0,2885.85,1460.8
North Macedonia,2023,"Walnuts, in shell",10775.0,4189.0,388.8
North Macedonia,2023,Watermelons,4886.0,124314.0,25442.9
North Macedonia,2023,Wheat,69522.0,215165.0,3094.9
Norway,2019,Apples,1506.0,15753.0,10460.2
Norway,2019,Barley,130495.0,565500.0,4333.5
Norway,2019,Blueberries,18.0,38.0,2111.1
Norway,2019,Cabbages,1414.0,33485.0,23681.0
Norway,2019,Carrots and turnips,1838.0,49531.0,26948.3
Norway,2019,Cauliflowers and broccoli,967.0,11707.0,12106.5
Norway,2019,Cherries,181.0,693.0,3828.7
Norway,2019,Cucumbers and gherkins,98.0,19065.0,194540.8
Norway,2019,Currants,281.0,652.0,2320.3
Norway,2019,Green corn (maize),29.0,107.0,3689.7
Norway,2019,Leeks and other alliaceous vegetables,141.0,2648.0,18780.1
Norway,2019,Lettuce and chicory,1029.0,26611.0,25861.0
Norway,2019,Oats,55098.0,229800.0,4170.8
Norway,2019,"Onions and shallots, green",1092.0,29974.0,27448.7
Norway,2019,"Other beans, green",166.0,1308.0,7858.9
Norway,2019,Other berries and fruits of the genus vaccinium n.e.c.,49.0,174.0,3551.0
Norway,2019,"Other vegetables, fresh n.e.c.",396.0,7554.0,19075.8
Norway,2019,Pears,61.0,415.0,6803.3
Norway,2019,"Peas, dry",2798.0,4000.0,1429.6
Norway,2019,"Peas, green",722.0,4141.0,5734.5
Norway,2019,Plums and sloes,435.0,2568.0,5903.4
Norway,2019,Potatoes,11686.0,332200.0,28427.2
Norway,2019,Rape or colza seed,3421.0,15000.0,4384.7
Norway,2019,Raspberries,379.0,2390.0,6306.1
Norway,2019,Rye,9313.0,51000.0,5476.2
Norway,2019,Strawberries,1334.0,9185.0,6885.3
Norway,2019,Tomatoes,40.0,12761.0,319025.0
Norway,2019,Wheat,80351.0,450100.0,5601.7
Norway,2020,Apples,1543.0,12055.0,7812.7
Norway,2020,Barley,139222.0,638500.0,4586.2
Norway,2020,Blueberries,20.0,23.0,1150.0
Norway,2020,Cabbages,1334.0,36479.0,27345.6
Norway,2020,Carrots and turnips,1649.0,53555.0,32477.3
Norway,2020,Cauliflowers and broccoli,1015.0,12045.0,11867.0
Norway,2020,Cherries,186.0,643.0,3457.0
Norway,2020,Cucumbers and gherkins,91.0,21188.0,232835.2
Norway,2020,Currants,274.0,662.0,2416.1
Norway,2020,Green corn (maize),57.0,204.0,3578.9
Norway,2020,Leeks and other alliaceous vegetables,133.0,2771.0,20834.6
Norway,2020,Lettuce and chicory,964.0,24658.0,25578.8
Norway,2020,Oats,66548.0,315500.0,4740.9
Norway,2020,"Onions and shallots, green",1116.0,29811.0,26712.4
